250,1.301336255
251,1.37958871
252,1.455792712
253,1.514934441
254,1.571472187
255,1.706846028
256,1.850223084
257,1.929668243
258,2.007513829
259,2.115010641
260,2.223921502
261,2.374781766
262,2.526570223
263,2.696266258
264,2.869182104
265,2.979326542
266,3.086655433
267,3.191901148
268,3.294670653
269,3.393299071
270,3.48954932
271,3.69867398
272,3.909774098
273,4.039613037
274,4.164494706
275,4.412708559
276,4.668797291
277,4.731414141
278,4.788769762
279,4.907655922
280,5.023993088
281,5.098194028
282,5.166605528
283,5.295489783
284,5.419727051
285,5.534766771
286,5.645242152
287,5.784617983
288,5.920235554
289,5.995678533
290,6.06743216
291,6.114223566
292,6.158021972
293,6.226081374
294,6.290309113
295,6.401916667
296,6.509649333
297,6.575209239
298,6.637134352
299,6.569612204
300,6.50818224
301,6.580773682
302,6.649422031
303,6.675596414
304,6.699822182
305,6.679826823
306,6.661234225
307,6.644882034
308,6.629607012
309,6.566553242
310,6.507709597
311,6.452864595
312,6.402651463
313,6.362055704
314,6.324362183
315,6.25508519
316,6.191399368
317,6.117815575
318,6.050144472
319,6.00895075
320,5.970508235
321,5.954519277
322,5.939563967
323,5.938447697
324,5.937506238
325,5.931508759
326,5.925845074
327,5.917567756
328,5.909722966
329,5.902926362
330,5.896485281
331,5.93782014
332,5.977172112
333,6.028269213
334,6.077256517
335,6.109468463
336,6.140176634
337,6.160792691
338,6.180238761
339,6.179421478
340,6.178681476
341,6.206907786
342,6.233825548
343,6.244093291
344,6.253851269
345,6.251907931
346,6.250089627
347,6.278311061
348,6.305491159
349,6.344869269
350,6.383216543
351,6.680253744
352,6.989336906
353,7.039958481
354,7.089005298
355,7.151673104
356,7.212761615
357,7.293209776
358,7.372495338
359,7.501961274
360,7.630550864
361,7.744152844
362,7.855509301
363,7.982299467
364,8.107436521
365,8.184642751
366,8.259985706
367,8.328127053
368,8.394613114
369,8.419024186
370,8.442356132
371,8.447547231
372,8.451747355
373,8.371941559
374,8.296685488
375,8.189081649
