1001,3.537025364
1002,3.525515058
1003,3.508733099
1004,3.491654651
1005,3.478839743
1006,3.465294925
1007,3.45435997
1008,3.438881253
1009,3.421425577
1010,3.41023423
1011,3.395402836
1012,3.385752871
1013,3.371567802
1014,3.357255497
1015,3.347790536
1016,3.335247733
1017,3.327007722
1018,3.315026005
1019,3.303019034
1020,3.29539172
1021,3.284241342
1022,3.276888451
1023,3.265758398
1024,3.254359154
1025,3.246815127
1026,3.23623487
1027,3.228918251
1028,3.218997445
1029,3.211971304
1030,3.20232372
1031,3.192192599
1032,3.185849498
1033,3.177928477
1034,3.171860936
1035,3.164649654
1036,3.156367693
1037,3.151548168
1038,3.145907452
1039,3.141824226
1040,3.136328217
1041,3.13089096
1042,3.128053413
1043,3.124179577
1044,3.120497605
1045,3.116304153
1046,3.112691189
1047,3.109901949
1048,3.106219944
1049,3.103128463
1050,3.099801917
1051,3.096778432
1052,3.093478117
1053,3.091122199
1054,3.088821612
1055,3.086890537
1056,3.084709985
1057,3.082411799
1058,3.080811757
1059,3.078825553
1060,3.076459061
1061,3.074518633
1062,3.072850578
1063,3.070505477
1064,3.068446062
1065,3.065621823
1066,3.063207178
1067,3.06144939
1068,3.058837232
1069,3.056480158
1070,3.053629855
1071,3.050288149
1072,3.047266914
1073,3.04391406
1074,3.041059736
1075,3.038565188
1076,3.035989776
1077,3.032429604
1078,3.029431692
1079,3.026338359
1080,3.024597705
1081,3.023673
1082,3.022822967
1083,3.02132038
1084,3.020473956
1085,3.01925366
1086,3.018588088
1087,3.017570124
1088,3.015973615
1089,3.015883195
1090,3.014447897
1091,3.012017795
1092,3.010156214
1093,3.00869295
1094,3.007527797
1095,3.005346339
1096,3.003341066
1097,3.001718845
1098,2.999222641
1099,2.997824178
1100,2.995754252
1101,2.99487558
1102,2.994481573
1103,2.993189005
1104,2.992864939
1105,2.991041368
1106,2.989282187
1107,2.988754576
1108,2.986946607
1109,2.987865231
1110,2.989137917
1111,2.990185559
1112,2.991417066
1113,2.990326388
1114,2.991398273
1115,2.993031357
1116,2.992498969
1117,2.993161012
1118,2.992218992
1119,2.993265391
1120,2.993891299
1121,2.993219155
1122,2.992915814
1123,2.990896248
1124,2.98954331
1125,2.988189563
1126,2.986697128
1127,2.985269107
1128,2.983926498
1129,2.982135424
1130,2.979137407
1131,2.976040433
1132,2.974735118
1133,2.972749915
1134,2.970359296
1135,2.967779449
1136,2.963801165
1137,2.960508489
1138,2.956465157
1139,2.953677445
1140,2.949720319
1141,2.945785867
1142,2.942702306
1143,2.938459518
1144,2.934341496
1145,2.930664863
1146,2.927056164
1147,2.924098298
1148,2.918880558
1149,2.913163576
1150,2.910469927
1151,2.90828827
1152,2.905450052
1153,2.903769258
1154,2.904556574
1155,2.903166669
1156,2.902266578
1157,2.901573075
1158,2.899992634
1159,2.899659552
1160,2.898213276
1161,2.897558349
1162,2.897548408
1163,2.896637127
1164,2.896534504
1165,2.896416471
1166,2.89505813
1167,2.894714397
1168,2.893296095
1169,2.892602455
1170,2.892192758
1171,2.890642374
1172,2.889670755
1173,2.889425419
1174,2.887719454
1175,2.886305874
1176,2.884442204
1177,2.88355519
1178,2.88252986
1179,2.880065875
1180,2.879424276
1181,2.879506145
1182,2.877826769
1183,2.877160371
1184,2.876107912
1185,2.875349257
1186,2.875616512
1187,2.873305066
1188,2.871909944
1189,2.873268511
1190,2.873329114
1191,2.874171934
1192,2.87484147
1193,2.874320985
1194,2.875119091
1195,2.874284618
1196,2.87528255
1197,2.876760658
1198,2.876054391
1199,2.876330038
1200,2.877856922
1201,2.877830664
1202,2.878645906
1203,2.878121175
1204,2.878723231
1205,2.87999362
1206,2.878887292
1207,2.879792745
1208,2.880089718
1209,2.878963016
1210,2.878764488
1211,2.87889806
1212,2.878154002
1213,2.878247396
1214,2.877578819
1215,2.877982707
1216,2.878609396
1217,2.878161257
1218,2.87873095
1219,2.880003722
1220,2.87904785
1221,2.878711005
1222,2.878530809
1223,2.878305117
1224,2.878993285
1225,2.878310936
1226,2.878600072
1227,2.880184727
